artist_id,Track,Year,Streams,Revenue_USD,country_id,sub_type_id,age_group_id
8,Never Love You Again (Feat. Sierra Ferrell),2023,527011,28441,10,0,0
8,Missin’ You Like This (Feat. Luke Combs),2019,225344,9071.43,5,2,4
8,California Sober (Feat. Chris Stapleton),2021,348466,20654.99,1,2,2
8,Hide My Gun (Feat. HARDY),2022,794582,40211.12,5,2,4
8,Right About You,2019,364628,23481.46,7,0,3
8,M-E-X-I-C-O (Feat. Billy Strings),2023,440808,25565.49,2,0,2
8,Yours,2020,370079,15903.3,5,0,1
8,Don't Understand,2021,886379,41743.53,13,0,3
8,Something Real,2022,606383,25978.29,2,0,2
8,Chemical,2020,687227,45106.4,11,2,3
8,Novacandy,2024,330764,12808.87,7,2,0
8,Mourning,2022,140416,4496.65,2,2,1
8,Too Cool To Die,2019,408063,19749.29,14,2,0
8,Sign Me Up,2023,914563,59583.84,0,0,0
8,Socialite,2023,516370,21663.26,13,2,2
8,Overdrive,2023,683003,46126.93,6,0,0
8,Speedometer,2024,632658,28429.85,10,2,1
8,Hold My Breath,2020,649687,36729.75,10,0,0
8,Enough Is Enough,2024,628367,34109.75,11,0,4
8,Texas Tea,2022,267914,17467.47,11,0,0
8,Buyer Beware,2021,246447,8828.24,4,0,4
8,Landmine,2024,505895,24956.24,13,2,4
8,Green Thumb,2022,487166,24404.57,9,2,0
8,Laugh It Off,2019,647128,21663.34,3,0,2
8,Joy,2022,906510,41578.34,13,0,0
8,Don't Understand,2021,850218,39272.43,7,2,4
8,Something Real,2023,162470,5868.97,9,0,1
8,Chemical,2020,737753,40976.66,1,2,2
8,Novacandy,2020,671055,43984.45,12,2,2
8,Mourning,2024,906251,43421.15,9,0,4
8,Too Cool To Die,2023,127388,3941.87,7,0,3
8,Sign Me Up,2019,174590,8477.13,10,2,0
8,Socialite,2021,685905,37877.11,1,2,3
8,Overdrive,2021,179066,10519.12,3,0,1
8,Speedometer,2021,407447,23359.43,12,0,4
8,Hold My Breath,2019,595233,30337.61,0,2,4
8,Enough Is Enough,2020,222594,11471.04,1,2,3
8,Texas Tea,2019,272980,12896.73,5,2,1
8,Buyer Beware,2022,278444,17710.14,13,0,2
8,Landmine,2021,368681,22281.25,3,2,4
8,Green Thumb,2023,253198,13100.66,0,2,2
8,Laugh It Off,2019,867444,35006.57,1,2,3
8,White Iverson,2024,951528,65980.18,4,2,0
8,Congratulations (feat. Quavo),2019,670423,29107.32,11,2,4
8,I Fall Apart,2024,493011,30421.87,0,2,2
8,rockstar (feat. 21 Savage),2020,110606,4590.41,12,0,1
8,Psycho (feat. Ty Dolla $ign),2020,534355,30484.79,0,2,2
8,Better Now,2021,735229,51144.63,5,0,0
8,Sunflower - Spider-Man: Into the Spider-Verse,2022,619927,29287.83,2,0,4
8,Circles,2021,696857,35671.84,3,0,4
8,Wow.,2022,569559,25029.94,10,2,0
8,Go Flex,2020,787001,32846.12,2,0,2
8,Candy Paint,2022,184373,8836.04,13,2,3
8,Stay,2021,435278,20020.56,5,0,3
8,Goodbyes (feat. Young Thug),2023,713709,44653.35,10,0,2
8,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2023,350744,12785.27,9,0,1
8,I Like You (A Happier Song) (with Doja Cat),2020,357669,20787.07,5,0,2
8,One Right Now (with The Weeknd),2019,460706,24895.75,11,0,4
8,Chemical,2020,955321,52497.42,1,0,1
8,Mourning,2021,341782,10968.11,3,0,0
8,Overdrive,2023,418205,26572.15,8,2,4
8,Feeling Whitney,2021,228571,13750.91,2,2,4
8,Reputation,2022,138988,8759.49,12,0,0
8,Cooped Up (with Roddy Ricch),2023,489720,24800.4,5,2,2
8,Lemon Tree,2021,195007,9320.75,10,2,3
8,Wrapped Around Your Finger,2023,61475,3634.17,9,0,2
8,I Like You (A Happier Song) (with Doja Cat),2024,264900,12456.64,13,2,1
8,I Cannot Be (A Sadder Song) (with Gunna),2019,467894,19789.55,6,2,1
8,Insane,2021,161239,8249.83,8,2,1
8,Love/Hate Letter To Alcohol (with Fleet Foxes),2021,938950,35703.65,5,0,1
8,Wasting Angels (with The Kid LAROI),2019,182723,11927.67,7,0,0
8,Euthanasia,2019,712874,41306.91,14,0,0
8,When I’m Alone,2019,259631,13856.86,13,2,4
8,Waiting For A Miracle,2023,488827,16545.21,0,2,3
8,One Right Now (with The Weeknd),2022,414025,19316.32,10,2,4
8,"New Recording 12, Jan 3, 2020",2024,982620,48046.57,11,2,1
8,Waiting For Never,2019,990257,65942.77,9,0,3
8,Hateful,2020,575323,18449.96,3,2,0
8,Reputation,2024,476371,17318.25,0,2,3
8,Cooped Up (with Roddy Ricch),2022,100622,3969.99,14,2,3
8,Lemon Tree,2019,989395,47126.64,0,2,4
8,Wrapped Around Your Finger,2024,766847,53374.74,9,0,4
8,I Like You (A Happier Song) (with Doja Cat),2019,474813,14655.1,2,2,3
8,I Cannot Be (A Sadder Song) (with Gunna),2023,967585,49579.78,6,2,3
8,Insane,2024,120300,6044.41,1,0,0
8,Love/Hate Letter To Alcohol (with Fleet Foxes),2020,876343,43331.57,14,0,3
8,Wasting Angels (with The Kid LAROI),2021,837211,51922.28,4,2,1
8,Euthanasia,2022,99399,6040.52,12,2,1
8,When I’m Alone,2019,506286,33968.78,7,0,4
8,Waiting For A Miracle,2024,347325,17801.36,5,2,1
8,One Right Now (with The Weeknd),2024,81586,3690.62,0,2,0
8,"New Recording 12, Jan 3, 2020",2024,724601,43644.37,1,2,0
8,Hollywood's Bleeding,2019,158091,6996.62,2,2,1
8,Saint-Tropez,2020,312163,21662.09,10,0,4
8,Enemies (feat. DaBaby),2022,718833,29788.75,5,2,2
8,Allergic,2020,603160,23948.16,11,0,3
8,A Thousand Bad Times,2024,847959,46118.31,9,0,2
8,Circles,2019,321054,21724.46,4,2,2
8,Die For Me (feat. Future & Halsey),2024,945404,56535.86,5,0,0
8,On The Road (feat. Meek Mill & Lil Baby),2019,437874,24110.99,11,0,0
8,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2021,113803,6496,3,2,1
8,I'm Gonna Be,2019,410977,15880.79,6,2,1
8,Staring At The Sun (feat. SZA),2022,968716,44133.82,4,2,3
8,Sunflower - Spider-Man: Into the Spider-Verse,2021,960160,45120.96,10,0,2
8,Internet,2020,446133,27819.4,10,2,2
8,Goodbyes (feat. Young Thug),2019,577059,21337.95,12,0,2
8,Myself,2023,310846,11017.31,10,0,2
8,I Know,2023,60622,1866.35,0,0,1
8,Wow.,2020,177958,7296.05,13,2,0
8,Paranoid,2024,974525,46753.76,9,0,0
8,Spoil My Night (feat. Swae Lee),2022,120237,5052.06,7,0,1
8,Rich & Sad,2019,329370,17873.83,6,0,4
8,Zack And Codeine,2023,897642,55105.03,9,0,2
8,Takin' Shots,2024,961816,54582.41,14,0,4
8,rockstar (feat. 21 Savage),2023,445367,22602.23,8,2,1
8,Over Now,2019,535401,37459.24,3,0,4
8,Psycho (feat. Ty Dolla $ign),2023,868449,36179.3,10,2,4
8,Better Now,2019,569293,24972.43,5,0,1
8,Ball For Me (feat. Nicki Minaj),2021,125428,7407.07,0,2,0
8,Otherside,2019,455677,29075.02,14,0,3
8,Stay,2021,567847,28244.97,6,0,0
8,Blame It On Me,2020,354574,18775.16,8,2,3
8,Same Bitches (feat. G-Eazy & YG),2020,114872,6802.62,11,2,0
8,Jonestown (Interlude),2023,352892,22852.55,8,2,2
8,92 Explorer,2024,434143,23871.6,3,2,3
8,Candy Paint,2019,732336,33707.53,3,0,3
8,Sugar Wraith,2022,401431,16125.1,2,2,2
8,Broken Whiskey Glass,2022,539976,18720.92,2,2,3
8,Big Lie,2024,283839,17886.19,14,0,2
8,Deja Vu,2021,52389,1792.31,7,0,0
8,No Option,2022,418868,16586.19,9,0,4
8,Cold,2023,426632,23813.22,5,0,1
8,White Iverson,2020,847100,27203.18,13,2,2
8,I Fall Apart,2019,978308,60065.59,14,2,3
8,Patient,2021,540415,29547.32,3,2,4
8,Go Flex,2021,681017,43107.41,9,0,2
8,Feel,2024,810450,45777.54,9,0,2
8,Too Young,2019,717205,28932.61,13,0,3
8,Congratulations,2024,888722,53961.22,6,2,1
8,Up There,2019,55318,2870.57,13,0,2
8,"Yours Truly, Austin Post",2022,961204,58220.76,0,0,3
8,Leave,2022,272589,10344.06,1,2,1
8,Hit This Hard,2021,434868,21869.18,6,0,1
8,Money Made Me Do It,2024,236010,7201.98,2,2,0
8,Feeling Whitney,2021,831085,38919.93,12,2,1
10,NUEVAYoL,2020,540531,33976.69,11,0,3
10,VOY A LLeVARTE PA PR,2023,798607,28466.52,9,0,4
10,BAILE INoLVIDABLE,2022,616256,34210.58,12,0,4
10,PERFuMITO NUEVO,2024,532259,21147.54,2,0,4
10,WELTiTA,2020,962788,33000.29,5,0,4
10,VeLDÁ,2022,843752,53651.38,3,0,3
10,EL CLúB,2022,205649,7304.72,14,2,0
10,KETU TeCRÉ,2023,579738,19078.78,13,0,0
10,BOKeTE,2021,62502,2467.59,3,0,0
10,KLOuFRENS,2021,505635,23255.31,14,0,3
10,TURiSTA,2021,531484,33577.17,3,0,1
10,CAFé CON RON,2021,493854,26472.45,0,2,3
10,PIToRRO DE COCO,2024,746994,38468.35,4,2,2
10,LO QUE LE PASÓ A HAWAii,2022,138481,5391.72,7,2,2
10,EoO,2024,582614,26466.89,7,2,0
10,DtMF,2022,757326,49452.38,7,0,4
10,LA MuDANZA,2019,366505,16445.82,7,0,2
10,NADIE SABE,2023,785806,34332.04,3,2,4
10,MONACO,2024,681209,35659.97,13,2,1
10,FINA,2023,179901,5609.66,1,0,4
10,HIBIKI,2022,165378,7299.56,1,0,2
10,MR. OCTOBER,2019,460045,25445.01,4,0,2
10,CYBERTRUCK,2021,394462,15364.62,7,0,3
10,VOU 787,2024,826683,30608.33,2,0,0
10,SEDA,2021,943990,47033.87,2,0,0
10,GRACIAS POR NADA,2022,503133,24974.42,7,2,2
10,TELEFONO NUEVO,2023,696357,26269.86,7,2,3
10,BABY NUEVA,2021,861490,32430.92,2,2,4
10,MERCEDES CAROTA,2024,501764,19988.64,3,0,4
10,LOS PITS,2019,826899,51919.22,6,2,1
10,VUELVE CANDY B,2023,408451,28001.72,0,0,0
10,BATICANO,2023,363805,13841.05,14,0,0
10,NO ME QUIERO CASAR,2019,656227,21956.39,8,0,3
10,WHERE SHE GOES,2022,553702,34952.59,1,0,2
10,THUNDER Y LIGHTNING,2019,467263,15314.55,4,2,2
10,PERRO NEGRO,2019,417033,15982.22,1,0,3
10,EUROPA :),2021,957169,46338.97,10,0,3
10,Moscow Mule,2023,509002,29206.69,1,0,0
10,Después de la Playa,2019,679146,27603.84,2,2,2
10,Me Porto Bonito,2024,580771,22418.63,6,2,3
10,Tití Me Preguntó,2019,785018,48161.31,5,0,4
10,Un Ratito,2022,689761,35709.04,14,2,1
10,Yo No Soy Celoso,2022,667309,45935.99,8,2,2
10,Tarot,2024,289670,15897.84,0,2,3
10,Neverita,2020,763364,46896.25,13,0,0
10,La Corriente,2024,445119,30399.82,14,2,3
10,Efecto,2024,83163,5715.91,0,2,2
10,Party,2023,191629,9966.85,4,2,4
10,Aguacero,2024,406541,14481.31,14,2,4
10,Enséñame a Bailar,2023,637477,31694.28,1,2,4
10,Ojitos Lindos,2019,402076,18876.86,14,2,4
10,Dos Mil 16,2024,263131,8440.34,5,2,2
10,El Apagón,2020,711091,39038.35,13,0,4
10,Otro Atardecer,2022,207102,12041.45,4,0,0
10,Un Coco,2024,915537,33464.02,9,0,0
10,Andrea,2019,817818,53006.99,8,2,4
10,Me Fui de Vacaciones,2019,144454,9131.06,0,0,3
10,EL MUNDO ES MÍO,2023,320026,17496.75,11,0,2
10,TE MUDASTE,2022,186317,6773.68,9,2,1
10,HOY COBRÉ,2019,176946,9071.37,13,0,3
10,MALDITA POBREZA,2023,268162,10865.05,8,0,0
10,LA NOCHE DE ANOCHE,2022,689962,47222.48,7,2,2
10,TE DESEO LO MEJOR,2019,91883,3301.26,9,0,2
10,YO VISTO ASÍ,2022,275725,13204.08,5,0,4
10,HACIENDO QUE ME AMAS,2023,540852,37491.09,0,0,2
10,BOOKER T,2019,381658,15975.46,9,0,3
10,LA DROGA,2021,218662,14155.47,13,0,2
10,DÁKITI,2022,539846,25416.59,9,2,3
10,TRELLAS,2022,991398,41562.35,5,2,3
10,SORRY PAPI,2024,944997,58470.02,10,2,2
10,120,2019,469029,20488.62,4,0,4
10,ANTES QUE SE ACABE,2024,359676,16408.97,6,0,2
10,CANTARES DE NAVIDAD,2023,199038,6305.46,0,0,4
10,SI ELLA SALE,2019,146934,5902.43,5,2,4
10,MÁS DE UNA CITA,2024,407087,21054.38,9,0,4
10,BYE ME FUI,2021,748287,28861.76,10,0,3
10,CANCIÓN CON YANDEL,2020,708514,25882.5,13,0,2
10,PA' ROMPERLA,2019,323901,14434.19,13,2,3
10,BAD CON NICKY,2024,792426,43812.11,7,0,3
10,BENDICIONES,2022,831649,44571.06,4,0,4
10,CÓMO SE SIENTE - Remix,2019,407693,17662.02,7,0,0
10,RONCA FREESTYLE,2022,615796,22581.75,11,2,2
10,EN CASITA,2023,618354,19254.3,10,2,0
10,Si Veo a Tu Mamá,2024,103466,3248.72,8,2,0
10,La Difícil,2024,88461,4315.66,9,2,3
10,Pero Ya No,2021,849301,33390.37,1,2,1
10,La Santa,2024,433075,13340.21,5,2,2
10,Yo Perreo Sola,2021,608385,27966.53,11,0,3
10,Bichiyal,2021,801533,33684.52,10,0,1
10,Soliá,2021,871733,28595.9,4,0,1
10,La Zona,2023,939371,31069.53,4,2,1
10,Que Malo,2021,714720,30616.05,5,0,3
10,Vete,2020,292466,18598.49,2,0,4
10,Ignorantes,2019,849797,27053.07,10,2,2
10,A Tu Merced,2020,728214,22575.03,1,0,2
10,Una Vez,2023,595922,25729.39,11,2,2
10,Safaera,2020,107474,4249.74,7,0,0
10,25/8,2021,709006,22051.8,6,0,3
10,Está Cabrón Ser Yo,2020,829758,26314.92,12,0,1
10,Puesto Pa' Guerrial,2024,928239,32366.96,7,0,0
10,P FKN R,2019,786248,33434.31,7,2,0
10,Hablamos Mañana,2022,742083,30507.02,13,0,2
10,<3,2019,998910,63023.35,13,2,4
10,MOJAITA,2023,233480,12414.82,2,2,3
10,YO LE LLEGO,2022,868691,52998.19,12,0,2
10,CUIDAO POR AHÍ,2020,354635,23340.33,8,0,1
10,QUE PRETENDES,2024,966845,62174.96,12,0,3
10,LA CANCIÓN,2021,881453,31473.37,7,2,1
10,UN PESO,2023,912041,51943,9,2,2
10,ODIO,2021,905803,41830.14,6,0,3
10,COMO UN BEBÉ,2021,414473,14711.15,10,0,1
10,NI BIEN NI MAL,2022,575303,22441.37,0,2,4
10,200 Mph,2024,445073,13460.81,11,0,3
10,¿Quien Tu Eres?,2024,806815,30069.27,10,0,1
10,Caro,2021,628321,41141.48,10,2,0
10,Tenemos Que Hablar,2022,246824,15358.22,0,2,3
10,Otra Noche en Miami,2020,774579,25287,6,2,1
10,Ser Bichote,2024,867804,38242.57,11,2,0
10,Si Estuviésemos Juntos,2019,318357,19819.25,7,2,3
10,Solo de Mi,2023,432888,21855.62,8,2,4
10,Cuando Perriabas,2024,233372,10619.08,0,2,3
10,La Romana,2019,195102,11054.01,6,2,3
10,Como Antes,2022,947691,28515.63,7,0,0
10,RLNDT,2022,451650,26546.2,9,0,1
10,Estamos Bien,2021,871679,54445.2,8,2,1
10,MIA,2021,109418,3701.31,0,2,4
10,PIToRRO DE COCO,2024,612812,25913.31,5,0,0
10,EL CLúB,2024,422611,25564,9,2,1
2,all-american bitch,2020,900289,39274.14,10,0,0
2,bad idea right?,2022,691543,46702.34,0,0,2
2,vampire,2019,544979,17684.64,13,0,1
2,lacy,2024,61204,2378.62,1,2,0
2,ballad of a homeschooled girl,2020,605704,19202.95,11,2,4
2,making the bed,2022,674094,41394.81,12,0,1
2,logical,2020,70333,4048.17,14,0,0
2,get him back!,2020,433175,18689.89,0,2,0
2,love is embarrassing,2023,785119,30302.64,8,0,0
2,the grudge,2020,229429,9524.62,4,2,4
2,pretty isn’t pretty,2021,993904,42364.37,5,0,1
2,teenage dream,2019,780087,47321.05,12,0,1
2,obsessed,2020,211535,11190.59,2,0,3
2,girl i’ve always been,2024,256518,16502.97,12,0,3
2,scared of my guitar,2022,542728,19136.06,12,2,1
2,stranger,2020,487803,26353.32,11,2,0
2,so american,2023,875137,51656.01,8,0,4
2,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,2022,165131,8281.72,9,0,1
2,The Hanging Tree - from The Hunger Games: The Ballad of Songbirds & Snakes,2021,568624,33046.67,5,0,1
2,Wool - from The Hunger Games: The Ballad of Songbirds & Snakes,2020,943335,50011.41,8,0,4
2,Nothing You Can Take From Me - from The Hunger Games: The Ballad of Songbirds & Snakes,2020,539949,24780.29,7,0,3
2,The Garden - from The Hunger Games: The Ballad of Songbirds & Snakes,2019,557049,27050.32,5,0,0
2,The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes,2023,72604,2348.57,13,2,2
2,Bury Me Beneath The Willow - from The Hunger Games: The Ballad of Songbirds & Snakes,2023,718767,23320.02,8,0,0
2,The Old Therebefore / Singing at Snakes - from The Hunger Games: The Ballad of Songbirds & Snakes,2024,703680,37665.93,8,0,0
2,Burn Me Once - from The Hunger Games: The Ballad of Songbirds & Snakes,2020,78568,5097.12,9,0,1
2,District 12 Stomp - from The Hunger Games: The Ballad of Songbirds & Snakes,2024,833180,39613.86,2,2,3
2,Nothing You Can Take From Me (Boot-Stompin' Version) - from The Hunger Games: The Ballad of Songbirds & Snakes,2022,535675,20995.84,2,0,2
2,Cabin Song - from The Hunger Games: The Ballad of Songbirds & Snakes,2023,784335,33929.72,6,0,0
2,Lucy Gray (part 1) - from The Hunger Games: The Ballad of Songbirds & Snakes,2020,426513,27115.6,9,0,3
2,Pure As The Driven Snow - from The Hunger Games: The Ballad of Songbirds & Snakes,2023,552749,27367.55,1,2,1
2,Winter's Come and Gone - from The Hunger Games: The Ballad of Songbirds & Snakes,2019,60447,2766.03,4,0,2
2,Keep On The Sunny Side - from The Hunger Games: The Ballad of Songbirds & Snakes,2019,965739,64819.85,14,0,3
2,Lucy Gray (part 2) - from The Hunger Games: The Ballad of Songbirds & Snakes,2019,949869,59906.58,14,2,3
2,all-american bitch,2020,129968,6967.72,0,0,1
2,bad idea right?,2023,574295,35889.38,0,0,3
2,vampire,2024,920322,58119.81,0,2,1
2,lacy,2019,404130,20129.06,11,0,0
2,ballad of a homeschooled girl,2021,437841,14422.04,7,0,1
2,making the bed,2019,182835,9382.01,11,2,4
2,logical,2023,619889,21472.12,9,0,4
2,get him back!,2022,522683,29734.85,5,2,1
2,love is embarrassing,2024,55888,3106.67,5,2,0
2,the grudge,2022,824513,46120.9,12,0,1
2,pretty isn’t pretty,2020,464537,29272.91,8,2,3
2,teenage dream,2023,227698,15141.69,14,0,4
2,brutal,2024,112710,6371.11,8,2,3
2,traitor,2020,331958,13159.87,2,2,4
2,drivers license,2020,506104,20732.76,10,0,4
2,"1 step forward, 3 steps back",2023,208544,13741.97,7,0,4
2,deja vu,2020,500573,31456.61,14,0,4
2,good 4 u,2023,874720,38398.74,11,2,4
2,enough for you,2019,859313,41297.7,8,0,3
2,happier,2024,665837,41888.62,1,0,3
2,"jealousy, jealousy",2023,59256,1861.23,13,2,3
2,favorite crime,2021,356354,21872.97,1,0,3
2,hope ur ok,2020,749511,35298.9,9,0,1
2,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,2019,438558,25675.44,14,0,3
2,"""The Rose Song - From """"High School Musical: The Musical: The Series (Season 2)""""""",2024,574509,26001.39,8,2,1
2,"""YAC Alma Mater - From """"High School Musical: The Musical: The Series (Season 2)""""/Nini Version""",2021,781160,29085.62,6,2,3
2,"""Granted - From """"High School Musical: The Musical: The Series (Season 2)""""""",2022,585854,31058.43,11,2,1
2,"""The Best Part - From """"High School Musical: The Musical: The Series (Season 2)""""""",2023,198962,7509.67,6,2,3
2,"""Even When/The Best Part - From """"High School Musical: The Musical: The Series (Season 2)""""""",2022,571195,19010.33,12,0,3
15,ACKNOWLEDGE ME,2024,887252,32590.33,0,2,4
15,DISRESPECTFUL,2022,958525,35562.33,13,2,2
15,URRRGE!!!!!!!!!! (feat. A$AP Rocky),2019,396964,26551.57,9,2,4
15,OKLOSER,2020,90704,3435.55,4,0,2
15,MASC (feat. Teezo Touchdown),2020,865464,44480.73,3,2,2
15,PISS,2022,531725,29108.42,14,2,2
15,HEADHIGH,2024,335681,23104.03,3,2,4
15,Paint The Town Red,2021,222701,11412.44,2,2,1
15,Demons,2020,107310,5427.05,9,0,0
15,Wet Vagina,2022,962756,30739.77,10,2,0
15,Fuck The Girls (FTG),2024,955658,49351.46,14,2,3
15,Ouchies,2019,242059,14785.83,4,2,2
15,97,2021,973744,56139.5,3,2,0
15,Gun,2023,110990,7079.8,0,0,2
15,Go Off,2019,998162,61533.36,3,0,0
15,Shutcho,2023,912439,60450.35,2,0,3
15,Agora Hills,2019,796001,31547.63,3,2,2
15,Can't Wait,2023,269867,9525.97,10,0,2
15,Often,2022,134334,8705.6,4,2,3
15,Love Life,2024,691292,36862.68,11,0,4
15,Paint The Town Red,2021,828498,51329.81,13,2,4
15,Demons,2020,57156,2511.05,1,2,4
15,Wet Vagina,2023,685776,45094.02,3,2,4
15,Fuck The Girls (FTG),2021,235222,13069.68,2,2,4
15,Ouchies,2022,920153,49129.94,8,0,0
15,97,2022,840970,51162.71,14,0,2
15,Gun,2020,568654,17611.49,10,0,1
15,Go Off,2020,359240,22470.07,12,2,3
15,Shutcho,2024,910186,37347.37,10,0,4
15,Agora Hills,2022,609573,23145.38,6,0,3
15,Can't Wait,2023,678158,41893.62,11,0,2
15,Often,2020,598952,20937.52,7,0,3
15,Love Life,2019,213617,13858.16,2,0,1
15,Skull And Bones,2023,907929,47031.05,6,0,4
15,Attention,2021,487268,33292.47,10,2,3
15,Balut,2019,347700,20235.19,8,0,4
15,WYM Freestyle,2020,505462,31766.31,4,2,0
15,Woman,2019,577484,34223.29,9,0,0
15,Naked,2023,423781,21162.86,2,2,0
15,Payday (feat. Young Thug),2024,129311,7265.79,11,2,1
15,Get Into It (Yuh),2023,864920,50461.38,8,2,0
15,Need to Know,2020,754601,52137.45,12,0,3
15,I Don't Do Drugs (feat. Ariana Grande),2022,665287,34003.56,5,2,3
15,Love To Dream,2022,329821,19655.09,10,0,2
15,You Right,2019,216820,8143.44,1,0,0
15,Been Like This,2024,193913,7558.67,0,0,2
15,Options (feat. JID),2021,799000,29389.16,11,2,1
15,Ain't Shit,2022,511700,23011.84,14,0,0
15,Imagine,2024,685923,26435.64,12,0,2
15,Alone,2024,192024,12892.71,13,0,2
15,Kiss Me More (feat. SZA),2020,415761,19380.29,1,2,1
15,You Right - Extended,2023,121554,4661.13,10,2,3
15,Up And Down,2024,428264,18617.01,4,0,2
15,Tonight (feat. Eve),2022,418503,14492.06,9,2,0
15,Ride,2023,530052,36818.61,10,2,3
15,Why Why (feat. Gunna),2020,59684,3116.13,3,2,2
15,Woman,2022,270888,13749.83,1,0,3
15,Naked,2021,428779,16850.51,2,2,0
15,Payday (feat. Young Thug),2022,223760,7162.15,11,0,4
15,Get Into It (Yuh),2019,335747,12385.18,8,2,2
15,Need to Know,2019,817168,27934.12,5,0,1
15,I Don't Do Drugs (feat. Ariana Grande),2022,241279,10293.8,8,0,4
15,Love To Dream,2020,375024,17938.57,3,2,2
15,You Right,2021,447616,21575.04,6,2,3
15,Been Like This,2023,189593,8128.4,5,0,1
15,Options (feat. JID),2023,118527,6900.7,0,0,4
15,Ain't Shit,2019,681557,46123.66,0,0,0
15,Imagine,2020,135004,4315.48,7,2,3
15,Alone,2024,516125,32882.14,10,0,4
15,Kiss Me More (feat. SZA),2022,519707,24379.4,11,2,2
15,Cyber Sex,2023,390292,22986.96,11,2,3
15,Won't Bite (feat. Smino),2022,873042,51967,2,2,4
15,Rules,2019,834233,55626.97,8,0,1
15,Bottom Bitch,2020,863682,44760.57,2,0,4
15,Say So,2021,293084,13132.21,2,0,2
15,Like That (feat. Gucci Mane),2024,287157,16127.58,7,0,1
15,Talk Dirty,2023,739611,35997.64,8,0,3
15,Addiction,2019,946412,32889.95,6,0,3
15,Streets,2020,989623,38552.29,8,2,3
15,Shine,2020,348651,19272,6,2,3
15,Better Than Me,2024,869660,32991.61,13,2,1
15,Juicy,2019,429196,20459.36,12,0,0
15,Go To Town,2020,480059,25660.88,0,2,0
15,Cookie Jar,2022,997755,32032.52,14,2,4
15,Roll With Us,2021,126042,6901.12,14,2,3
15,Wine Pon You (feat. Konshens),2024,158969,8715.75,3,2,2
15,Fancy,2022,237889,12548.37,0,2,3
15,Wild Beach,2021,773247,45125.9,14,2,3
15,Morning Light,2020,167165,7694.62,10,0,0
15,Candy,2022,290997,12051.85,9,0,1
15,Game,2020,50794,2291.98,7,0,0
15,Casual,2022,910630,47338.74,6,2,1
15,Down Low,2021,993811,60304.29,4,2,3
15,Body Language,2020,581573,27937.88,2,0,4
15,All Nighter,2024,346458,18327.67,4,2,3
15,Juicy,2022,795765,29076.18,4,0,1
15,Tia Tamera (feat. Rico Nasty),2023,533989,31821.71,3,2,3
15,MOOO!,2024,356861,18203.6,0,0,0
15,Go To Town,2021,275276,18585.1,8,0,1
15,Cookie Jar,2023,714318,21791.62,3,0,2
15,Roll With Us,2020,741042,44642.21,5,0,2
15,Wine Pon You (feat. Konshens),2023,738907,49816.13,0,0,1
15,Fancy,2023,719787,41370.79,8,2,4
15,Wild Beach,2023,534488,33918.52,5,0,4
15,Morning Light,2019,282467,17957.64,13,0,1
15,Candy,2019,819178,50470.31,7,0,3
15,Game,2020,739502,34002.24,1,0,0
15,Casual,2022,428748,13917.72,9,0,4
15,Down Low,2021,573284,27320.75,12,2,2
15,Body Language,2019,341074,12141.93,7,2,1
15,All Nighter,2022,718767,46928.79,3,2,0
15,Lose My Mind (feat. Doja Cat) [From F1® The Movie],2019,812621,40323.51,10,0,1
15,Just Us (feat. Doja Cat),2020,459910,29004.53,1,0,4
15,Born Again (feat. Doja Cat & RAYE),2022,65556,3378.43,8,0,0
19,Born Singer,2023,569529,37171.89,10,2,0
19,No More Dream,2024,319424,18233.79,8,2,3
19,N.O,2022,564345,17875.35,11,0,1
19,Boy In Luv,2023,910659,52023.51,8,0,0
19,Danger,2024,798348,24405.12,8,2,1
19,I NEED U,2024,519747,20573.35,2,2,4
19,RUN,2020,853150,56511.93,11,0,0
19,Burning Up (FIRE),2020,512240,24753.63,0,2,1
19,Blood Sweat & Tears,2020,753027,31136.77,8,0,4
19,Spring Day,2020,570926,19740.97,1,0,1
19,DNA,2021,167775,9645.1,6,0,1
19,FAKE LOVE,2021,908203,32874.69,2,2,0
19,IDOL,2024,838742,50172.63,1,0,3
19,Boy With Luv (Feat. Halsey),2021,267611,11956.78,10,2,1
19,ON,2020,457098,23691.51,3,0,3
19,Dynamite,2024,893026,31513.93,9,0,2
19,Life Goes On,2022,59786,2305.16,4,0,1
19,Butter,2020,932511,43209.81,9,0,4
19,Yet To Come,2024,563865,31986.41,3,2,1
19,Run BTS,2022,578885,23179.72,10,0,2
19,Life Goes On,2021,128808,6385.6,9,2,1
19,Fly To My Room,2023,848887,47697.02,5,2,3
19,Blue & Grey,2022,798526,39152.15,2,0,1
19,Skit,2021,507829,32317.44,1,2,1
19,Telepathy,2021,139245,7928.48,1,2,1
19,Dis-ease,2024,88981,4525.62,14,2,3
19,Stay,2024,873919,28773.21,13,0,0
19,Dynamite,2022,883004,31010.33,2,2,2
19,INTRO : Calling,2019,98356,6236.73,2,2,1
19,Stay Gold,2020,956727,50239.76,0,2,1
